"0,12027446180582047"
"0,14098438620567322"
"0,06231839954853058"
"0,05162582919001579"
"0,03704245388507843"
"0,05802588164806366"
"0,0465380884706974"
"0,07968058437108994"
"0,15055014193058014"
"0,14941734075546265"
"0,046239789575338364"
"0,04111085832118988"
"0,037635233253240585"
"0,04599875584244728"
"0,06744613498449326"
"0,0335879884660244"
"0,09520506858825684"
"0,05455547943711281"
"0,07967160642147064"
