"0,014017093915591694","0,005656767866450045","0,0005638151203910077","0,0058626864229632415","0,0034006889724833593","0,008671746401682483","0,015063108373412775","0,013489409565479659","0,003604776367657405","0,0040041365491271024","0,0030472434328056974","0,0032591042926689608","0,004095151654776698"
"0,005656767866450045","0,00401435435713271","0,0015753623551284582","0,0030703881453876254","0,0026484829374404965","0,004143572652781075","0,006769253342404975","0,008067539744365897","0,0025097959851394383","0,002397617328371851","0,0022313174780832696","0,0026413382863721686","0,0003627383200602785"
"0,0005638151203910076","0,0015753623551284582","0,002573598786706835","0,0005335112450852371","0,00162647795785338","0,00027945876101739505","-0,0007278687154335833","0,001743165952575508","0,0014704283150397228","0,0008187865359097963","0,0011397382977611898","0,0015366056068219492","-0,0022726344193535375"
"0,0058626864229632415","0,0030703881453876254","0,0005335112450852371","0,003283304246790365","0,002066257730826221","0,003983751791765569","0,007621006400006584","0,00746190939314544","0,002078841127582604","0,0020460503622334214","0,001609940790600817","0,0019992086656266373","0,0015069166555161334"
"0,0034006889724833593","0,0026484829374404965","0,0016264779578533803","0,002066257730826221","0,0021893783599244987","0,002335904538033023","0,0036079003532733856","0,004905248124942157","0,0020782767570820706","0,0015322074645961411","0,001555699358800461","0,002048901518363082","-0,00043280201855485544"
"0,008671746401682485","0,004143572652781075","0,00027945876101739505","0,003983751791765569","0,0023359045380330224","0,00635359371223615","0,010144363076231882","0,009791204495193356","0,002504427607585301","0,0028899225447860236","0,002242445046960495","0,0022896885573930196","0,0030314247761549858"
"0,015063108373412777","0,006769253342404974","-0,0007278687154335833","0,007621006400006584","0,0036079003532733856","0,01014436307623188","0,02226305225599412","0,018789156634631862","0,003639824842205007","0,004847209596967746","0,0032922793196805767","0,003748906088802228","0,005936927839095864"
"0,013489409565479659","0,008067539744365897","0,001743165952575508","0,00746190939314544","0,004905248124942157","0,009791204495193356","0,01878915663463186","0,02138621922495276","0,004521097355347716","0,005345741050616643","0,004231683093873339","0,00489022337679054","0,002730684754826517"
"0,0036047763676574055","0,0025097959851394383","0,001470428315039723","0,002078841127582604","0,0020782767570820706","0,002504427607585301","0,003639824842205007","0,004521097355347716","0,0021779815496319466","0,0014996015220861407","0,0015159733443507995","0,0019419688221900236","-6,662390818322135e-05"
"0,0040041365491271024","0,0023976173283718504","0,0008187865359097962","0,002046050362233421","0,001532207464596141","0,0028899225447860236","0,004847209596967746","0,005345741050616642","0,0014996015220861405","0,0016638772084805048","0,001374416926634504","0,0015348298944672517","0,0005335961915814209"
"0,0030472434328056974","0,0022313174780832696","0,0011397382977611896","0,001609940790600817","0,001555699358800461","0,002242445046960495","0,0032922793196805767","0,004231683093873339","0,0015159733443507995","0,001374416926634504","0,0013651224331125977","0,0015513546059726128","-5,935654951257485e-05"
"0,0032591042926689603","0,0026413382863721686","0,0015366056068219494","0,0019992086656266373","0,002048901518363082","0,002289688557393019","0,0037489060888022284","0,00489022337679054","0,0019419688221900234","0,0015348298944672515","0,001551354605972613","0,0020484430716651847","-0,00041522137468896894"
"0,004095151654776698","0,0003627383200602785","-0,002272634419353538","0,0015069166555161332","-0,00043280201855485544","0,0030314247761549853","0,005936927839095864","0,002730684754826517","-6,662390818322135e-05","0,000533596191581421","-5,935654951257485e-05","-0,00041522137468896894","0,004576144182373065"
