"0,03221029750334933"
"0,02545461485883256"
"0,007254235021143253"
"0,013661270551491328"
"0,0002469709366860473"
"0,06194165544786109"
"0,03317974521912931"
"0,06071728214304106"
"0,0008259854911536468"
"0,02971277735778645"
"0,011310853400391634"
"0,0022223303659362568"
"0,01467514158956109"
